Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,Detection_Time,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB
25822,6,27.194.79.251,3700142477,476.569426,0,100,0,0,0,0,0,0,0,100,3,1,0,1669,0,1097.637,0,0,1832088.408,0,0,0,0,0,0,0
25823,6,203.82.141.69,1083299421,476.577027,100,0,0,100,0,0,0,0,0,0,1,16,64,0,2523.621,0,161511.742,0,0,0,0,0,0,0,0,0
25824,6,172.234.177.105,4242018951,476.583956,55,45,24,14,5,12,26,5,6,8,1,16,448,385,-1,-1,0,0,0,0,0,0,0,0,0,0
25825,6,202.38.49.51,2367401384,476.737081,100,0,6,39,0,55,0,0,0,0,9,1,865,0,5844.345,0,5060734.948,0,0,0,0,0,0,0,0,0
25826,6,34.109.145.145,2745355733,476.785957,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9946.228,0,0,636558.57,0,0,0,0,0,0,0
25827,6,150.5.240.98,2375168699,476.793873,87,13,0,0,1,86,13,0,0,0,8,14,1643,64,96454.432,14412.731,158513435.3,0,922414.798,0,0,0,0,0,0,0
25828,6,203.82.141.124,3489922677,476.812729,87,13,0,0,0,87,13,0,0,0,2,6,1574,64,43506.111,6500.913,68489620.45,0,416058.442,0,1,0,0,0,0,0
25829,6,163.226.245.161,1283786099,476.831555,31,69,31,0,0,0,0,0,1,68,10,1,64,1606,25468.454,56687.85,1629981.085,0,91068620.61,0,0,0,0,0,0,0
25830,6,117.27.27.128,3174594539,476.871042,70,30,0,0,1,69,30,0,0,0,1,6,1625,64,58836.688,25215.724,95644920.49,0,1613806.307,0,0,0,0,0,0,0
25831,6,240B:F95F:CEEE:5C68:BF63:979B:2285:60BF,531919882,476.901744,14,86,14,0,0,0,0,0,7,79,12,1,68,1774,108.957,669.31,7471.37,0,1187947.78,0,0,0,0,0,0,0
25833,6,2001:902:E027:B381:E0FC:3FF:8000:8414,768057131,476.946033,98,2,0,0,0,98,2,0,0,0,4,1,1593,64,24685.579,503.787,39335714.29,0,32242.389,0,0,0,0,0,0,0
25834,6,115.91.165.28,2923792796,476.95574,27,73,27,0,0,0,0,0,0,73,2,1,64,1613,600.664,1624.016,38442.464,0,2619782.733,0,0,0,0,0,0,0
25835,6,163.226.116.217,3173727916,476.979532,4,96,0,0,0,4,96,0,0,0,2,3,1472,64,80.295,1927.076,118193.976,0,123332.844,0,0,0,0,0,0,0
25836,6,172.16.0.5,2407502454,476.987798,100,0,0,0,97,3,0,0,0,0,16,16,541,0,35914.509,0,19445551.79,0,0,0,0,0,0,0,0,0
25837,6,192.194.2.155,897951895,476.99951,74,26,0,0,3,71,23,2,1,0,1,11,1600,88,486.493,170.93,778388.763,0,15147.025,0,0,0,0,0,0,0
25838,6,10.1.1.6,2126477730,477.003511,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0,18508.236,0,0.13,7723116.887,0,0,0,1,6,0,1
25839,6,150.5.240.98,2375168699,477.005115,90,10,0,0,2,88,10,0,0,0,8,15,1569,64,109069.24,12118.804,171175688.3,0,775603.481,0,1,0,0,0,0,0
25840,6,133.27.139.228,3553577735,477.046951,100,0,0,3,20,77,0,0,0,0,2,3,1091,0,596.95,0,651391.487,0,0,0,0,0,0,0,0,0
25841,6,133.27.182.31,2339398495,477.079726,100,0,0,100,0,0,0,0,0,0,1,16,64,0,3293.588,0,210789.617,0,0,0,0,0,0,0,0,0
25842,6,203.82.141.117,784876520,477.165348,93,7,0,64,29,0,0,1,6,0,14,16,110,182,4396.803,330.942,487146.896,0,60515.142,0,0,0,0,0,0,0
25843,6,163.226.245.161,1283786099,477.167827,38,62,38,0,0,0,0,0,0,62,10,1,64,1717,28928.962,47199.886,1851453.578,0,81074177.74,0,0,0,0,0,0,0
25844,6,117.27.27.128,3174594539,477.209332,61,39,0,0,0,61,39,0,0,0,1,5,1697,64,46161.581,29513.142,78362688.44,0,1888841.069,0,0,0,0,0,0,0
25845,6,124.217.153.162,2473416264,477.26642,15,85,15,0,0,0,0,0,0,85,1,1,64,1569,3591.648,20352.672,229865.467,0,31935975.58,0,0,0,0,0,0,0
25846,6,240B:FBFE:3791:3478:9EDF:6FBE:11DC:46E7,443450072,477.29676,4,96,4,0,0,0,0,0,0,96,1,1,64,1580,923.09,22154.152,59077.739,0,35003560.18,0,0,0,0,0,0,0
25847,6,150.5.240.98,2375168699,477.297236,87,13,0,1,0,86,13,0,0,0,8,14,1719,64,76242.396,11392.542,131129910.9,0,729122.687,0,0,0,0,0,0,0
25848,6,163.226.35.82,2507454335,477.356714,9,91,0,9,0,0,0,0,0,91,4,1,64,1408,875.923,8856.555,56059.076,0,12470030.08,0,0,0,0,0,0,0
25849,6,203.82.141.124,3489922677,477.391935,79,21,0,0,0,79,21,0,0,0,2,8,1536,64,34916.766,9281.672,53660439.54,0,594027.006,0,0,0,0,0,0,0
25850,6,163.226.245.161,1283786099,477.451916,32,68,32,0,0,0,0,0,0,68,10,1,64,1618,28836.049,61276.604,1845507.136,0,99196008.57,0,0,0,0,0,0,0
25851,6,133.55.236.238,634785314,477.452723,100,0,0,0,0,100,0,0,0,0,4,1,1648,0,13107.166,0,21608998.81,0,0,0,0,0,0,0,0,0
25852,6,153.175.77.252,1995299814,477.452723,0,100,0,0,0,0,0,0,0,100,1,4,0,1648,0,13107.166,0,0,21608998.81,0,0,0,0,0,0,0
25853,6,117.27.27.128,3174594539,477.457831,67,33,0,0,0,67,33,0,0,0,1,8,1641,64,69022.367,33996.091,113270856,0,2175749.853,0,1,0,0,0,0,0
25854,6,131.172.125.238,1861199357,477.509681,100,0,2,22,18,58,0,0,0,0,3,15,943,0,3603.161,0,3399078.272,0,0,0,0,0,0,0,0,0
25855,6,133.27.182.76,987478864,477.522447,100,0,0,98,2,0,0,0,0,0,2,16,66,0,3417.569,0,227473.382,0,0,0,0,0,0,0,0,0
25856,6,163.226.34.111,478908166,477.582088,50,50,35,15,0,0,18,16,16,0,1,1,83,207,198.334,198.334,16501.427,0,41126.634,0,0,0,0,0,0,0
25857,6,172.16.0.5,2407502454,477.58946,100,0,0,0,97,3,0,0,0,0,16,16,510,0,42548.795,0,21703289.47,0,0,0,0,0,0,0,0,0
25858,6,150.5.240.98,2375168699,477.635306,93,7,2,0,1,90,7,0,0,0,8,16,1626,64,70423.253,5300.675,114518810.7,0,339243.197,0,0,0,0,0,0,0
25859,6,150.5.242.244,3773880065,477.746865,89,11,13,1,6,69,8,0,3,0,1,6,1196,98,2693.87,332.95,3223442.345,0,32931.803,0,0,0,0,0,0,0
25860,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,477.747694,100,0,0,0,5,95,0,0,0,0,2,15,1630,0,9770.12,0,15926076.76,0,0,0,0,0,0,0,0,0
25861,6,133.8.134.253,3706590190,477.754423,100,0,0,0,0,100,0,0,0,0,1,1,1408,0,13039.934,0,18360227.34,0,0,0,0,0,0,0,0,0
25862,6,203.69.73.94,3939945201,477.775259,20,80,20,0,0,0,0,0,0,80,1,1,64,1553,2365.167,9460.668,151370.688,0,14698093.78,0,0,0,0,0,0,0
25863,6,203.82.141.117,3267768051,477.799605,63,37,25,0,38,0,19,2,16,0,2,16,245,200,315.293,185.172,77511.971,0,37154.498,0,0,0,0,0,0,0
25864,6,128.19.200.109,3784589902,477.819737,0,100,0,0,0,0,0,0,0,100,2,1,0,1500,0,628.564,0,0,942946.343,0,0,0,0,0,0,0
25865,6,120.237.106.127,2722380872,477.841587,0,100,0,0,0,0,48,10,33,9,1,10,0,325,0,1186.494,0,0,386512.253,0,0,0,0,0,0,0
25866,6,131.172.244.187,984931343,477.861125,100,0,2,1,2,95,0,0,0,0,1,12,1613,0,703.637,0,1135276.053,0,0,0,0,0,0,0,0,0
25867,6,172.234.187.124,1090731243,477.875688,93,7,0,0,0,93,0,7,0,0,1,1,1401,64,9949.172,748.862,13939966.87,0,47927.195,0,0,0,0,0,0,0
25868,6,203.203.23.122,1820698680,477.896549,0,100,0,0,0,0,0,0,2,98,1,1,0,1542,0,482.651,0,0,744441.263,0,0,0,0,0,0,0
25869,6,80.197.20.139,63597451,477.897071,0,100,0,0,0,0,1,0,1,98,8,1,0,1641,0,226.772,0,0,372269.685,0,0,0,0,0,0,0
25870,6,202.53.232.95,969217961,477.909927,100,0,0,0,1,99,0,0,0,0,1,1,1633,0,686.556,0,1121337.969,0,0,0,0,0,0,0,0,0
25871,6,150.5.240.98,2375168699,477.943408,89,11,2,0,0,87,11,0,0,0,8,15,1564,64,73949.562,9139.834,115660438.5,0,584949.344,0,0,0,0,0,0,0
25872,6,47.247.202.16,1998155989,477.949919,0,100,0,0,0,0,0,1,1,98,5,1,0,1713,0,4604.187,0,0,7888262.314,0,0,0,0,0,0,0
25873,6,150.5.79.36,1197580123,478.003339,76,24,74,1,1,0,0,0,0,24,14,7,67,1712,236.361,74.64,15923.257,0,127784.139,1,0,0,0,0,0,0
25874,6,45.55.153.174,197060611,478.009448,42,58,42,0,0,0,0,0,0,58,7,1,64,1536,1730.814,2390.172,110772.096,0,3671303.748,0,0,0,0,0,0,0
25875,6,133.27.131.188,1913947807,478.033237,100,0,28,10,13,49,0,0,0,0,1,1,792,0,-1,-1,0,0,0,0,0,0,0,0,0,0
25876,6,125.238.4.148,3598897291,478.033237,0,100,0,0,0,0,28,10,13,49,1,1,0,792,-1,-1,0,0,0,0,0,0,0,0,0,0
25878,6,114.188.89.94,3123670208,478.042508,0,100,0,0,0,0,0,0,2,98,3,1,0,1592,0,10767.871,0,0,17145896.12,0,0,0,0,0,0,0
25879,6,163.226.67.212,3518589413,478.087192,59,41,0,0,0,59,41,0,0,0,1,4,1536,64,2406.255,1672.143,3696007.684,0,107017.172,0,0,0,0,0,0,0
25880,6,131.172.112.235,3883364168,478.133551,100,0,0,0,0,100,0,0,0,0,1,4,1612,0,15070.843,0,24306256.1,0,0,0,0,0,0,0,0,0
25881,6,203.84.173.80,3285982007,478.133551,0,100,0,0,0,0,0,0,0,100,4,1,0,1612,0,15070.843,0,0,24306256.1,0,0,0,0,0,0,0
25882,6,163.226.226.139,2902287896,478.153923,100,0,0,39,59,2,0,0,0,0,3,1,301,0,99.704,0,30054.81,0,0,0,0,0,0,0,0,0
25883,6,54.192.171.156,754197770,478.153923,0,100,0,0,0,0,0,39,59,2,1,3,0,301,0,99.704,0,0,30054.81,0,0,0,0,0,0,0
25884,6,150.5.240.98,2375168699,478.180011,94,6,1,0,1,92,6,0,0,0,8,14,1724,64,101706.224,6491.887,175402121.7,0,415480.746,0,0,0,0,0,0,0
25885,6,203.82.141.124,3489922677,478.208907,77,23,0,0,0,77,23,0,0,0,2,8,1565,64,24128.121,7207.101,37782757.97,0,461254.476,0,0,0,0,0,0,0
25886,6,133.189.129.201,1714701332,478.224823,23,77,23,0,0,0,0,0,0,77,4,1,64,1476,1078.385,3610.244,69016.611,0,5332283.4,0,0,0,0,0,0,0
25887,6,172.16.0.5,2407502454,478.266029,100,0,0,0,98,2,0,0,0,0,16,16,514,0,37837.974,0,19469908.16,0,0,0,0,0,0,0,0,0
25888,6,150.5.77.6,3397236932,478.306827,30,70,0,6,13,11,0,3,22,45,3,1,637,1015,377.869,881.693,241029.766,0,895598.898,0,0,0,0,0,0,0
25889,6,131.122.189.245,147333050,478.345339,22,78,22,0,0,0,0,0,0,78,1,1,64,1490,695.958,2467.486,44541.281,0,3676680.284,0,0,0,0,0,0,0
25890,6,124.121.213.137,3111440610,478.419934,0,100,0,0,0,0,8,0,7,85,2,1,0,1329,0,695.596,0,0,924642.426,0,0,0,0,0,0,0
25891,6,150.5.240.98,2375168699,478.481039,91,9,0,0,2,89,9,0,0,0,9,13,1654,64,77388.147,7653.773,128011900.2,0,489841.455,0,0,0,0,0,0,0
25892,6,42.102.137.34,3899436258,478.507146,0,100,0,0,0,0,8,40,0,52,1,1,0,817,0,7747.201,0,0,6336591.014,0,0,0,0,0,0,0
25893,6,23.83.208.243,4280108636,478.517885,100,0,0,0,1,99,0,0,0,0,1,1,1821,0,710.652,0,1294410.357,0,0,0,0,0,0,0,0,0
25894,6,106.77.130.125,2119807084,478.568432,100,0,100,0,0,0,0,0,0,0,15,1,64,0,543.7,0,34796.801,0,0,0,0,0,0,0,0,0
25895,6,34.118.248.242,1046636065,478.59713,63,37,7,19,5,32,17,17,1,2,1,6,890,176,162.343,95.344,144635.016,0,16821.86,0,0,0,0,0,0,0
25896,6,150.5.240.98,2375168699,478.716135,90,10,1,1,3,85,10,0,0,0,8,16,1629,64,98002.527,10889.17,159661361.9,0,696906.861,0,0,0,0,0,0,0
25897,6,10.1.1.6,2126477730,478.801627,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0,14237.124,0,0.13,5867973.025,0,0,0,1,6,0,1
25898,6,133.55.236.238,634785314,478.802288,100,0,0,0,0,100,0,0,0,0,4,1,1704,0,18969.075,0,32341513.79,0,0,0,0,0,0,0,0,0
25899,6,153.175.77.252,1995299814,478.802288,0,100,0,0,0,0,0,0,0,100,1,4,0,1704,0,18969.075,0,0,32341513.79,0,0,0,0,0,0,0
25900,6,74.242.153.11,84095244,478.823409,26,74,25,1,0,0,0,2,2,70,2,1,64,1411,610.136,1736.542,39048.719,0,2451058.058,0,0,0,0,0,0,0
25901,6,131.172.63.99,3863957481,478.8714,100,0,0,3,97,0,0,0,0,0,1,1,819,0,-1,-1,0,0,0,0,0,0,0,0,0,0
25902,6,125.51.211.25,4226431588,478.8714,0,100,0,0,0,0,0,3,97,0,1,1,0,819,-1,-1,0,0,0,0,0,0,0,0,0,0
25903,6,180.42.202.50,1265099818,478.923783,0,100,0,0,0,0,0,1,89,10,1,1,0,663,0,767.97,0,0,509686.581,0,0,0,0,0,0,0
25904,6,3.0.227.28,331600237,478.933677,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9258.697,0,0,592556.604,0,0,0,0,0,0,0
25905,6,172.16.0.5,2407502454,478.934881,100,0,0,0,94,6,0,0,0,0,16,16,570,0,38274.545,0,21850171.97,0,0,0,0,0,0,0,0,0
25907,6,104.97.196.241,360260648,478.945656,0,100,0,0,0,0,100,0,0,0,1,1,0,64,0,2476.943,0,0,158524.376,0,0,0,0,0,0,0
25908,6,150.5.50.181,839266254,478.96775,73,27,0,2,2,69,26,1,0,0,1,1,1412,64,1830.649,677.089,2585577.906,0,43333.708,0,0,0,0,0,0,0
25909,6,150.5.240.98,2375168699,479.046742,85,15,0,0,3,82,15,0,0,0,8,15,1630,64,65818.341,11615.001,107291638.5,0,743360.082,0,0,0,0,0,0,0
25910,6,172.234.236.191,1211512672,479.088175,71,29,0,3,21,47,0,6,12,11,1,1,1022,653,894.005,365.157,913849.234,0,238535.602,0,0,0,0,0,0,0
25911,6,203.82.141.124,3489922677,479.109097,79,21,0,0,1,78,21,0,0,0,2,8,1508,64,22466.371,5972.073,33889525.75,0,382212.696,0,0,0,0,0,0,0
25912,6,34.109.145.145,2745355733,479.120072,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,10967.754,0,0,701936.271,0,0,0,0,0,0,0
25913,6,216.214.251.169,2615123141,479.273148,53,47,15,15,9,14,33,9,5,0,1,16,524,96,-1,-1,0,0,0,0,0,0,0,0,0,0
25914,6,163.226.35.82,2507454335,479.278646,10,90,0,10,0,0,0,0,1,89,4,1,64,1393,1331.993,11987.937,85247.554,0,16699995.79,0,0,0,0,0,0,0
25915,6,203.82.133.168,4041610754,479.331239,76,24,0,0,1,75,24,0,0,0,8,11,1622,64,6855.697,2164.957,11124991.52,0,138557.237,0,0,0,0,0,0,0
25916,6,150.5.240.98,2375168699,479.359851,87,13,0,0,1,86,13,0,0,0,8,14,1617,64,71131.742,10628.881,115066630.6,0,680248.385,0,0,0,0,0,0,0
25917,6,122.122.234.73,1837009339,479.46691,57,43,57,0,0,0,0,0,0,43,1,1,64,1568,1653.4,1247.302,105817.619,0,1956697.729,0,0,0,0,0,0,0
25918,6,117.27.27.128,3174594539,479.557162,72,28,0,0,0,72,28,0,0,0,1,10,1731,64,8779.94,3414.421,15202954.41,0,218522.959,0,0,0,0,0,0,0
25919,6,172.16.0.5,2407502454,479.574175,100,0,0,0,94,6,0,0,0,0,16,16,554,0,40044.164,0,22219705.99,0,0,0,0,0,0,0,0,0
25920,6,150.218.234.183,2474500872,479.617443,0,100,0,0,0,0,0,0,0,100,2,1,0,1676,0,1668.579,0,0,2797874.027,0,0,0,0,0,0,0
25921,6,150.5.240.98,2375168699,479.625654,87,13,0,0,0,87,13,0,0,0,8,14,1758,64,83791.423,12520.558,147318806,0,801315.681,0,0,0,0,0,0,0
25922,6,131.172.112.235,3883364168,479.636953,100,0,0,0,0,100,0,0,0,0,1,4,1612,0,17028.047,0,27462834.39,0,0,0,0,0,0,0,0,0
25923,6,203.84.173.80,3285982007,479.636953,0,100,0,0,0,0,0,0,0,100,4,1,0,1612,0,17028.047,0,0,27462834.39,0,0,0,0,0,0,0
25924,6,202.38.49.51,2367401384,479.680963,100,0,7,35,0,58,0,0,0,0,9,1,910,0,8696.001,0,7914056.369,0,0,0,0,0,0,0,0,0
25925,6,163.226.130.78,390598730,479.691626,50,50,40,0,10,0,10,8,5,27,16,9,167,971,1690.596,1690.596,283479.113,0,1642447.687,3,0,0,0,0,0,0
25926,6,172.234.187.124,1090731243,479.728882,88,12,0,0,1,87,0,12,0,0,1,1,1400,64,12156.31,1657.679,17018833.45,0,106091.429,0,0,0,0,0,0,0
25927,6,139.58.38.57,2601734625,479.734005,1,99,0,0,1,0,0,0,99,0,1,1,192,273,2.363,233.961,453.743,0,63977.726,0,0,0,0,0,0,0
25928,6,173.197.176.60,271834305,479.806358,95,5,0,0,0,95,0,5,0,0,1,1,1408,64,-1,-1,0,0,0,0,0,0,0,0,0,0
25929,6,216.214.226.81,824281592,479.812092,74,26,36,14,23,1,19,4,3,0,1,15,180,118,110.445,38.805,19963.721,0,4584.969,0,0,0,0,0,0,0
25930,6,133.8.207.136,1595672942,479.816843,100,0,97,0,3,0,0,0,0,0,3,3,77,0,-1,-1,0,0,0,0,0,0,0,0,0,0
25931,6,124.217.153.162,2473416264,479.878785,19,81,19,0,0,0,0,0,0,81,1,1,64,1553,1861.914,7937.635,119162.521,0,12330185.07,0,0,0,0,0,0,0
25932,6,203.82.141.124,3489922677,479.974683,73,27,0,0,0,73,26,0,1,0,2,8,1552,71,21589.997,7985.341,33521871.4,0,567846.495,0,0,0,0,0,0,0
25933,6,118.253.95.63,2157795794,480.001524,34,66,34,0,0,0,0,0,0,66,4,1,64,1746,-1,-1,0,0,0,0,0,0,0,0,0,0
25934,6,150.5.240.98,2375168699,480.018451,84,16,0,0,0,84,16,0,0,0,8,16,1730,64,54745.837,10427.778,94725938.94,0,667377.817,0,0,0,0,0,0,0
25935,6,131.173.188.195,4111212063,480.020906,0,100,0,0,0,0,96,3,0,1,3,2,0,79,0,621.963,0,0,49359.012,0,0,0,0,0,0,0
25936,6,114.188.82.209,4022142953,480.092998,0,100,0,0,0,0,0,0,0,100,6,2,0,1448,0,1006.015,0,0,1457031.226,0,0,0,0,0,0,0
25938,6,2001:1A1:AC13:BF27:FF95:86E6:9564:9B15,3862674444,480.163083,0,100,0,0,0,0,0,0,10,90,8,1,0,1630,0,3431.479,0,0,5595780.693,0,0,0,0,0,0,0
25939,6,172.16.0.5,2407502454,480.270815,100,0,0,0,95,5,0,0,0,0,16,16,535,0,36747.817,0,19685070.79,0,0,0,0,0,0,0,0,0
25940,6,180.0.161.174,2679321279,480.355941,0,100,0,0,0,0,84,13,3,0,1,1,0,81,0,2749.15,0,0,225210.371,0,0,0,0,0,0,0
25941,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,480.383332,100,0,2,0,6,92,0,0,0,0,2,15,1676,0,9713.018,0,16280572.68,0,0,0,0,0,0,0,0,0
25942,6,131.172.112.235,3883364168,480.395484,100,0,0,0,0,100,0,0,0,0,1,4,1612,0,33749.451,0,54431114.72,0,0,0,0,0,0,0,0,0
25943,6,203.84.173.80,3285982007,480.395484,0,100,0,0,0,0,0,0,0,100,4,1,0,1612,0,33749.451,0,0,54431114.72,0,0,0,0,0,0,0
25944,6,52.57.39.116,4201740769,480.420793,0,100,0,0,0,0,56,24,19,1,1,16,0,178,0,110.99,0,0,19818.333,0,1,0,0,0,0,0
25945,6,150.5.240.98,2375168699,480.423353,84,16,1,0,4,79,16,0,0,0,8,14,1708,64,53109.15,10116.029,90720543.96,0,647425.827,0,0,0,0,0,0,0
25946,6,114.188.89.94,3123670208,480.462898,0,100,0,0,0,0,0,1,5,94,3,1,0,1559,0,10576.808,0,0,16489667.29,0,0,0,0,0,0,0
25947,6,10.1.1.6,2126477730,480.468679,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0,15356.449,0,0.13,6407939.167,0,0,0,1,6,0,1
25948,6,220.132.79.91,1124590812,480.48618,0,100,0,0,0,0,0,0,0,100,1,1,0,1408,0,6426.253,0,0,9048163.946,0,0,0,0,0,0,0
25949,6,133.55.236.238,634785314,480.612695,100,0,0,0,0,100,0,0,0,0,4,1,1648,0,14140.467,0,23312540.1,0,0,0,0,0,0,0,0,0
25950,6,153.175.77.252,1995299814,480.612695,0,100,0,0,0,0,0,0,0,100,1,4,0,1648,0,14140.467,0,0,23312540.1,0,0,0,0,0,0,0
25951,6,163.226.35.226,3914984769,480.63059,4,96,3,1,0,0,1,0,1,94,5,3,64,1386,-1,-1,0,0,0,0,0,0,0,0,0,0
25952,6,150.5.142.50,2592101055,480.746392,92,8,48,6,2,36,4,4,0,0,3,15,648,72,792.009,68.87,513497.413,0,4958.666,0,0,0,0,0,0,0
25953,6,118.48.98.14,3120765338,480.798573,0,100,0,0,0,0,1,0,2,97,4,1,0,1642,-1,-1,0,0,0,0,0,0,0,0,0,0
25954,6,150.5.240.98,2375168699,480.883115,80,20,1,0,3,76,20,0,0,0,8,16,1635,64,44544.777,11136.194,72839619.15,0,712716.43,0,0,0,0,0,0,0
25955,6,203.82.141.124,3489922677,480.884561,77,23,0,0,1,76,23,0,0,0,2,10,1495,64,21664.443,6471.197,32394250.11,0,414156.616,0,0,0,0,0,0,0
25956,6,163.226.34.52,4145422264,480.88752,41,59,38,1,2,0,1,1,2,55,9,7,85,1567,-1,-1,0,0,0,1,0,0,0,0,0,0
25957,6,203.69.73.94,3939945201,480.895764,22,78,22,0,0,0,0,0,0,78,1,1,64,1554,1804.836,6398.964,115509.505,0,9944318.327,0,0,0,0,0,0,0
25958,6,131.172.162.61,4218110283,480.91734,100,0,0,2,59,39,0,0,0,0,1,2,676,0,2100.423,0,1420894.289,0,0,0,0,0,0,0,0,0
25959,6,172.16.0.5,2407502454,481.011313,100,0,0,0,98,2,0,0,0,0,16,16,522,0,34571.337,0,18076660.73,0,0,0,0,0,0,0,0,0
25960,6,150.5.79.229,322148862,481.078259,1,99,0,1,0,0,0,1,0,98,1,1,64,1394,4.943,489.346,316.345,0,682355.371,0,0,0,0,0,0,0
25961,6,173.197.176.11,2351734527,481.079942,83,17,0,2,0,81,0,17,0,0,1,2,1375,64,187.359,38.375,257733.412,0,2455.98,0,0,0,0,0,0,0
25962,6,163.226.135.106,2392872727,481.082903,96,4,94,2,0,0,0,0,0,4,11,4,65,1328,1382.104,57.588,90297.431,0,76476.396,0,0,0,0,0,0,0
25963,6,118.253.95.63,2157795794,481.187135,32,68,32,0,0,0,0,0,3,65,2,1,64,1647,6909.517,14682.725,442209.119,0,24183311.19,0,0,0,0,0,0,0
25964,6,203.82.129.89,2942157251,481.196581,97,3,80,15,2,0,2,1,0,0,10,3,77,85,2912.324,90.072,226740.956,0,7686.134,0,0,0,0,0,0,0
25965,6,172.234.96.14,3330401033,481.215204,44,56,19,13,6,6,6,3,4,43,1,15,298,1213,81.958,104.311,24438.528,0,126603.495,0,0,0,0,0,0,0
25966,6,42.102.137.34,3899436258,481.22687,0,100,0,0,0,0,4,27,0,69,1,1,0,1068,0,9412.72,0,0,10054291.03,0,0,0,0,0,0,0
25967,6,2001:902:E1C7:9509:DA2B:C5F3:3C79:F939,2075151975,481.28393,99,1,0,24,75,0,0,0,1,0,1,1,281,256,249.581,2.521,70346.662,0,645.382,0,0,0,0,0,0,0
25968,6,2001:4860:406C:7C1D:1F00:C1C:7FFC:FEDF,3268113127,481.28393,1,99,0,0,1,0,0,24,75,0,1,1,256,281,2.521,249.581,645.382,0,70346.662,0,0,0,0,0,0,0
25969,6,150.5.240.98,2375168699,481.317508,80,20,3,0,5,72,20,0,0,0,8,15,1500,64,47146.255,11786.564,70719383.18,0,754340.087,0,0,0,0,0,0,0
25971,6,131.172.71.26,2213051018,481.433526,100,0,0,2,98,0,0,0,0,0,1,1,528,0,104.899,0,55453.69,0,0,0,0,0,0,0,0,0
25972,6,106.71.177.216,3817719544,481.433526,0,100,0,0,0,0,0,2,98,0,1,1,0,528,0,104.899,0,0,55453.69,0,0,0,0,0,0,0
25973,6,150.5.240.98,2375168699,481.577966,83,17,1,1,1,80,17,0,0,0,8,16,1628,64,81579.374,16709.028,132854467.9,0,1069377.819,0,0,0,0,0,0,0
25974,6,150.77.31.89,1478379179,481.582526,10,90,10,0,0,0,0,1,3,86,4,1,64,1751,132.41,1191.69,8474.238,0,2087204.908,0,0,0,0,0,0,0
25975,6,202.43.168.213,613473642,481.741733,67,33,9,1,2,55,12,1,6,14,1,12,1279,769,1959.106,964.933,2505784.791,0,742939.927,0,0,0,0,0,0,0
25976,6,172.16.0.5,2407502454,481.742268,100,0,0,0,94,6,0,0,0,0,16,16,538,0,35022.67,0,18873016.34,0,0,0,0,0,0,0,0,0
25977,6,183.48.230.138,1388620357,481.743668,77,23,11,12,9,45,21,0,2,0,1,15,1053,94,-1,-1,0,0,0,0,1,0,0,0,0,0
25978,6,3.0.227.28,331600237,481.74706,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9099.365,0,0,582359.366,0,0,0,0,0,0,0
25979,6,203.82.141.124,3489922677,481.753014,73,27,0,0,0,73,27,0,0,0,2,10,1541,64,21518.723,7958.98,33165952.73,0,509374.701,0,0,0,0,0,0,0
25980,6,34.109.145.145,2745355733,481.776456,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9637.161,0,0,616778.299,0,0,0,0,0,0,0
25981,6,131.172.112.235,3883364168,481.808284,100,0,0,0,0,100,0,0,0,0,1,4,1866,0,18120.044,0,33816351.58,0,0,0,0,0,0,0,0,0
25982,6,203.84.173.80,3285982007,481.808284,0,100,0,0,0,0,0,0,0,100,4,1,0,1866,0,18120.044,0,0,33816351.58,0,0,0,0,0,0,0
25983,6,203.82.133.168,4041610754,481.831397,82,18,1,0,0,81,18,0,0,0,8,8,1571,64,8396.269,1843.083,13191562.72,0,117957.342,0,1,0,0,0,0,0
25984,6,150.5.240.98,2375168699,481.844857,80,20,0,1,0,79,20,0,0,0,8,16,1526,64,76735.446,19183.861,117128984.1,0,1227767.129,0,0,0,0,0,0,0
25985,6,2001:902:E027:B381:E0FC:3FF:8000:8414,768057131,481.864843,62,38,11,0,0,51,3,0,1,34,5,2,1274,2064,3226.797,1977.714,4113645.266,0,4083667.284,0,0,0,0,0,0,0
25986,6,223.98.218.15,99598649,481.935635,32,68,32,0,0,0,0,0,2,66,9,1,64,1573,275.976,586.449,17662.466,0,922863.855,0,0,0,0,0,0,0
